purpose_te,addr_state_te,loan_amnt,term,installment,grade,emp_length,annual_inc,verification_status,dti,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,open_acc,pub_rec,revol_bal,revol_util,total_acc,credit_length,issue_d_year,issue_d_month,issue_d_dayOfWeek,issue_d_weekend,log_inc_per_acct,home_3cat,emp_length_missing
0.067656241,0.130202818,6000, 36 months,205.86,C,7,30000,not verified,15.68,0,0,,5,0,13470,96.9,12,4,2011,12,Thu,0,7.824046011,RENT,0
0.101829894,0.126618186,5000, 36 months,171.55,C,4,111740,verified,20.62,0,3,,14,0,29135,93.1,50,17,2011,12,Thu,0,7.711907018,MORTGAGE,0
0.107396053,0.12826202,7000, 36 months,248.77,D,0,41000,verified,20.31,0,2,,7,0,28651,97.8,15,8,2011,12,Thu,0,7.913277145,RENT,0
0.177501652,0.154239261,25000, 36 months,814.34,B,10,120000,verified,6.17,0,1,,10,0,27275,54.3,26,13,2011,12,Thu,0,8.437150484,RENT,0
0.202699766,0.212689561,3000, 36 months,100.64,B,10,30000,not verified,15.4,0,0,,11,0,9527,94.8,15,10,2011,12,Thu,0,7.60090246,RENT,0
0.095837431,0.117971521,8400, 36 months,300.62,D,10,41500,verified,15.07,0,1,,8,0,9398,77.4,9,4,2011,12,Thu,0,8.436224129,RENT,0
0.096413563,0.185915931,24925, 60 months,715.75,G,4,60000,verified,17.74,0,2,,19,0,14265,98.9,26,7,2011,12,Thu,0,7.744003303,RENT,0
0.155063818,0.244566186,12000, 60 months,280.91,C,2,80000,verified,6.51,0,0,,8,0,6846,78.7,18,5,2011,12,Thu,0,8.399410156,RENT,0
0.11595795,0.153609282,12000, 36 months,400.99,B,10,42000,not verified,21.49,0,1,,13,0,17482,67.5,24,16,2011,12,Thu,0,7.467371067,RENT,0
0.210305247,0.220295042,13200, 36 months,436.61,B,2,41600,not verified,9.55,0,0,,10,0,10086,77.6,23,10,2011,12,Thu,0,7.50036123,MORTGAGE,0
0.069510977,0.101551748,10000, 36 months,307.04,A,8,50000,verified,13.42,0,3,,13,0,9178,38.6,31,15,2011,12,Thu,0,7.38579108,MORTGAGE,0
0.162268738,0.189611138,17500, 60 months,393.01,B,4,70000,not verified,16.7,0,1,,15,0,12176,67.3,53,24,2011,12,Thu,0,7.185958607,RENT,0
0.147944067,0.180899579,6500, 36 months,211.73,B,2,53000,verified,20.81,0,0,,12,0,6666,80.3,25,7,2011,12,Thu,0,7.659171368,RENT,0
0.284880525,0.132323363,10000, 36 months,311.11,A,2,65000,not verified,8.55,1,1,15,10,0,6242,12.8,25,14,2011,12,Thu,0,7.863266724,MORTGAGE,0
0.213262776,0.223252571,10000, 36 months,343.09,C,10,55000,not verified,22.1,0,1,,9,0,7107,54.3,12,10,2011,12,Thu,0,8.430181814,RENT,0
0.161138462,0.190432853,12375, 36 months,424.58,C,10,36000,not verified,23.03,0,1,,5,0,13697,91.3,5,10,2011,12,Thu,0,8.881836305,RENT,0
0.129600314,0.166545899,10000, 36 months,325.74,B,1,26000,not verified,9.78,0,1,,8,0,5424,61,12,5,2011,12,Thu,0,7.680945167,RENT,0
0.312953651,0.149572093,4400, 36 months,161.36,E,7,80000,verified,2.65,0,0,26,4,0,6043,99.1,13,7,2011,12,Thu,0,8.724832556,RENT,0
0.148740719,0.15395228,25000, 36 months,848.27,C,4,80000,verified,14.65,0,1,,11,0,24308,71.7,27,15,2011,12,Thu,0,7.993945048,MORTGAGE,0
0.140762256,0.179109428,35000, 60 months,581.88,E,2,100000,verified,24.71,0,0,,16,0,10345,68.7,61,14,2011,12,Thu,0,7.402051601,MORTGAGE,0
0.079896669,0.10919106,20000, 60 months,451.9,B,7,50000,verified,27.67,0,0,,9,0,16436,76.1,29,9,2011,12,Thu,0,7.452482454,RENT,0
0.075655471,0.121488621,35000, 36 months,1200.82,C,1,123000,verified,19.34,0,0,,10,0,41034,83.1,34,15,2011,12,Thu,0,8.19357911,MORTGAGE,0
0.117727468,0.100173011,7200, 36 months,244.3,C,9,60000,verified,22.22,0,0,70,16,0,13874,50.6,23,18,2011,12,Thu,0,7.866605625,MORTGAGE,0
0.302322597,0.201101007,25000, 60 months,386.93,C,10,150000,verified,5.66,0,2,,23,0,27505,40.6,51,14,2011,12,Thu,0,7.98656494,MORTGAGE,0
0.150074996,0.146983582,4000, 36 months,134.18,B,3,80000,not verified,21.66,0,0,,11,0,25596,97.3,17,9,2011,12,Thu,0,8.45656857,RENT,0
0.113040017,0.202542384,7000, 36 months,217.78,A,10,31000,not verified,26.86,0,1,,8,0,5033,44.1,13,9,2011,12,Thu,0,7.776793126,RENT,0
0.133228425,0.133885888,35000, 60 months,576.27,F,10,71316,verified,14.79,1,1,23,13,0,18651,75.5,23,17,2011,12,Thu,0,8.039381769,MORTGAGE,0
0.181839124,0.151416432,7200, 36 months,225.29,A,5,34000,verified,17.51,0,0,77,10,1,5176,48.8,13,9,2011,12,Thu,0,7.869166446,RENT,0
0.186419109,0.159811531,13000, 36 months,465.24,D,10,36000,verified,10.9,0,1,27,7,0,5260,80.9,12,11,2011,12,Thu,0,8.006367568,RENT,0
0.092624675,0.137448278,28000, 36 months,876.13,A,4,65000,verified,14.64,0,1,,7,0,13504,36.2,15,17,2011,12,Thu,0,8.374092348,RENT,0
0.193201373,0.292846187,16000, 60 months,402.65,D,0,50000,not verified,21.14,0,1,,8,0,21627,70.5,13,6,2011,12,Thu,0,8.254828927,RENT,0
0.204902986,0.214892781,11500, 36 months,380.38,B,10,74000,verified,7.96,0,0,,8,0,16144,84.1,10,10,2011,12,Thu,0,8.909235279,RENT,0
0.159643732,0.181777822,14400, 36 months,481.18,B,5,48000,not verified,20.68,0,0,,14,0,14347,42.6,16,6,2011,12,Thu,0,8.006367568,OTHER,0
0.124049131,0.134038925,16000, 36 months,515.6,B,7,65000,verified,10.36,0,0,,6,0,19518,94.3,17,14,2011,12,Thu,0,8.248929205,RENT,0
0.174815599,0.190526888,5375, 36 months,173.21,B,2,15360,not verified,16.25,0,1,,4,0,6988,27.3,8,6,2011,12,Thu,0,7.560080465,RENT,0
0.103565703,0.193068071,12000, 36 months,407.17,C,10,61000,verified,17.67,0,2,,10,0,12548,90.3,30,17,2011,12,Thu,0,7.617431761,MORTGAGE,0
0.175321493,0.150107111,12000, 36 months,373.33,A,0,83000,verified,8.36,0,1,,9,0,18692,82.7,36,10,2011,12,Thu,0,7.743076948,RENT,0
0.329430473,0.201253092,17000, 36 months,517.41,A,2,120000,verified,8.94,0,0,,12,0,3049,4.1,27,14,2011,12,Thu,0,8.399410156,MORTGAGE,0
0.103638385,0.157461824,30000, 60 months,778.72,E,0,106000,verified,15.72,0,3,,12,0,29623,74.2,24,12,2011,12,Thu,0,8.393140543,RENT,0
0.162168471,0.133817642,13000, 36 months,485.12,E,5,42000,not verified,7.69,0,1,,5,0,11612,99.5,5,5,2011,12,Thu,0,9.035986985,RENT,0
0.12631701,0.159272522,7125, 36 months,221.67,A,0,30000,not verified,18.12,0,0,,7,0,12648,68,20,10,2011,12,Thu,0,7.313220387,MORTGAGE,0
0.155738876,0.165728671,8000, 36 months,275.96,C,1,72100,not verified,6.71,0,3,,8,0,14147,92.7,16,7,2011,12,Thu,0,8.413220601,RENT,0
0.118759195,0.137265344,10000, 36 months,343.09,C,4,40000,verified,18.69,0,0,,6,0,5689,87.5,7,4,2011,12,Thu,0,8.650724584,RENT,0
0.094354723,0.129357048,14000, 36 months,456.03,B,3,48880,not verified,21.95,0,0,,7,0,13790,73.7,15,9,2011,12,Thu,0,8.089073393,RENT,0
0.151238618,0.127976227,7500, 36 months,228.27,A,5,48000,verified,5.08,0,0,,6,0,6626,30.8,15,11,2011,12,Thu,0,8.070906089,RENT,0
0.158030687,0.194976272,9000, 36 months,297.69,B,7,110000,not verified,13.06,0,0,,10,0,14810,65.2,12,6,2011,12,Thu,0,9.123328995,MORTGAGE,0
0.154436681,0.191382267,9000, 36 months,305.38,C,7,50000,verified,1.99,3,0,16,3,0,2462,42.4,15,9,2011,12,Thu,0,8.111728083,MORTGAGE,0
0.165862624,0.175852418,9600, 36 months,298.67,A,10,55000,verified,27.34,0,0,,10,0,10204,74.8,28,10,2011,12,Thu,0,7.582883954,RENT,0
0.154248331,0.164238125,12000, 60 months,271.14,B,10,63000,not verified,20.67,0,0,25,13,0,23888,64.1,45,25,2011,12,Thu,0,7.244227516,MORTGAGE,0
0.309340203,0.14456545,1000, 36 months,33.94,C,8,35100,not verified,6.19,0,1,,8,0,9219,73.1,17,14,2011,12,Thu,0,7.632743065,RENT,0
0.077643047,0.109683818,15000, 36 months,521.97,C,6,38000,verified,13.83,0,1,,7,0,14406,91.8,10,6,2011,12,Thu,0,8.242756346,RENT,0
0.121572164,0.131561959,12000, 36 months,426.47,D,6,38000,verified,21.32,0,0,,10,0,6761,82.5,13,7,2011,12,Thu,0,7.980392081,RENT,0
0.093984292,0.147198538,14000, 36 months,444.55,A,7,108000,not verified,27.86,0,2,,14,0,38144,44.8,28,22,2011,12,Thu,0,8.257681996,MORTGAGE,0
0.196246497,0.169628911,10000, 36 months,325.74,B,4,45000,not verified,11.41,0,2,,7,0,15606,88,14,15,2011,12,Thu,0,8.075360439,RENT,0
0.21621098,0.174778943,7200, 36 months,241.53,B,1,23000,verified,20.19,0,1,59,11,0,5258,59.7,18,8,2011,12,Thu,0,7.152877737,RENT,0
0.119375078,0.15233059,22250, 60 months,532.49,C,2,47532,verified,23.76,0,3,,14,0,33474,58.1,24,19,2011,12,Thu,0,7.591104617,MORTGAGE,0
0.214957432,0.215471802,26400, 60 months,391.51,C,0,150000,verified,3.23,0,2,55,8,0,15527,56.3,20,14,2011,12,Thu,0,8.9226583,MORTGAGE,0
0.13644155,0.1215361,11000, 36 months,354.48,B,4,32000,verified,23.66,0,0,,12,0,9437,39,20,9,2011,12,Thu,0,7.377758908,RENT,0
0.083853666,0.122020462,9600, 36 months,304.84,A,3,55000,not verified,17.02,0,0,,11,0,17709,66.6,12,11,2011,12,Thu,0,8.430181814,RENT,0
0.166971204,0.176960999,10000, 36 months,355.39,D,4,35000,verified,18.55,0,3,,9,0,7565,53.7,12,5,2011,12,Thu,0,7.978196691,RENT,0
0.094507347,0.113970111,11000, 36 months,354.48,B,5,74000,not verified,18.24,0,2,,11,0,16072,81.6,18,25,2011,12,Thu,0,8.321448614,MORTGAGE,0
0.091840868,0.105618326,5000, 36 months,155.56,A,8,30000,not verified,18.72,0,0,,4,0,3472,28.7,12,15,2011,12,Thu,0,7.824046011,OTHER,0
0.25870747,0.037030193,6000, 36 months,198.46,B,1,37000,not verified,6.68,0,1,,4,0,5846,88.6,9,11,2011,12,Thu,0,8.321448614,RENT,0
0.13424053,0.144230324,3000, 36 months,101.8,C,3,105000,verified,7.25,1,2,22,8,0,15209,79.6,22,19,2011,12,Thu,0,8.470673176,RENT,0
0.137804131,0.218470247,5000, 36 months,162.87,B,10,35000,verified,13.92,0,0,49,8,0,3418,30.5,23,21,2011,12,Thu,0,7.327609125,MORTGAGE,0
0.189684049,0.190950705,6400, 36 months,203.23,A,6,23000,verified,10.75,0,0,,7,0,5119,89.8,11,13,2011,12,Thu,0,7.645354222,OTHER,0
0.122582868,0.102066857,13000, 36 months,458.91,D,7,50000,not verified,8.33,0,1,,5,0,13819,98,10,16,2011,12,Thu,0,8.517193191,RENT,0
0.190020452,0.166804374,16000, 60 months,382.92,C,10,60000,not verified,17.7,0,2,,16,0,23464,57.7,36,10,2011,12,Thu,0,7.418580903,MORTGAGE,0
0.07274525,0.117568854,13200, 60 months,329.98,D,7,40000,verified,24.36,0,2,,11,0,18251,61,20,13,2011,12,Thu,0,7.60090246,RENT,0
0.064377461,0.133846975,10000, 36 months,355.39,D,1,38200,verified,17.09,0,0,,12,0,7023,75.5,23,6,2011,12,Thu,0,7.415096579,RENT,0
0.146407209,0.235909577,15000, 60 months,364.46,C,8,37000,verified,20.14,0,1,,11,0,8626,83.7,30,11,2011,12,Thu,0,7.11747581,RENT,0
0.154272316,0.16426211,5000, 36 months,171.55,C,10,56000,not verified,10.03,0,1,81,8,0,11702,90.2,21,11,2011,12,Thu,0,7.888584532,RENT,0
0.137323634,0.199870211,7200, 36 months,225.29,A,0,38000,verified,14.34,0,0,,7,0,14635,70.7,16,11,2011,12,Thu,0,7.772752716,RENT,0
0.184530953,0.157913367,15000, 36 months,469.36,A,3,43000,verified,19.4,0,0,,9,0,12835,60.3,16,11,2011,12,Thu,0,7.896366672,RENT,0
0.153121392,0.163111186,15700, 60 months,258.46,E,0,60000,verified,9.12,0,0,40,12,0,13577,89.9,35,13,2011,12,Thu,0,7.44675178,MORTGAGE,0
0.180278424,0.217224009,9600, 36 months,317.53,B,2,105000,verified,10.19,0,0,30,9,0,18114,93.9,34,11,2011,12,Thu,0,8.035355105,MORTGAGE,0
0.150284462,0.212831038,35000, 60 months,593.77,E,4,235000,verified,14.08,0,0,,13,0,42936,83.8,31,19,2011,12,Thu,0,8.933353589,MORTGAGE,0
0.196110813,0.206100607,12000, 60 months,206.99,D,10,78000,not verified,13.18,0,1,,12,0,8038,45.2,21,17,2011,12,Thu,0,8.219941668,RENT,0
0.163181797,0.127064226,6000, 36 months,195.44,B,10,24000,verified,11.75,0,1,,8,0,6739,49.6,12,9,2011,12,Thu,0,7.60090246,RENT,0
0.143427868,0.103729074,6000, 36 months,206.97,C,0,57600,not verified,23.42,0,2,,13,0,6193,52.9,17,4,2011,12,Thu,0,8.128064503,MORTGAGE,0
0.156704514,0.174202554,13000, 60 months,340.24,E,7,55000,not verified,19.09,0,1,,17,0,10520,47.8,35,9,2011,12,Thu,0,7.359740403,RENT,0
0.136849896,0.146696598,8000, 36 months,278.39,C,2,108000,not verified,12.48,0,1,,12,0,10957,81.8,19,10,2011,12,Thu,0,8.645447527,OTHER,0
0.099773286,0.134775611,7000, 36 months,222.28,A,0,97600,verified,7.97,0,0,,9,0,25060,91.8,20,17,2011,12,Thu,0,8.492900499,RENT,0
0.167449818,0.20040533,12000, 36 months,368.45,A,10,70800,verified,7.76,0,1,,9,0,19129,61.9,36,36,2011,12,Thu,0,7.584095341,MORTGAGE,0
0.117367546,0.143306743,10400, 36 months,358.74,C,10,45000,verified,11.31,0,1,,7,0,6562,61.9,8,6,2011,12,Thu,0,8.634976227,RENT,0
0.151354139,0.173488229,12000, 36 months,402.54,B,2,60000,verified,18.38,0,0,,6,0,16464,89.5,6,6,2011,12,Thu,0,9.210340372,RENT,0
0.144282512,0.163389243,16000, 36 months,564.81,D,10,74000,verified,15.84,0,1,43,10,0,20747,85.7,22,26,2011,12,Thu,0,8.120777919,MORTGAGE,0
0.133401315,0.150899355,4500, 36 months,146.58,B,2,91500,verified,11.67,0,1,,13,0,6837,48.5,20,7,2011,12,Thu,0,8.428361978,RENT,0
0.199110583,0.181556126,5000, 36 months,167.08,B,2,42500,verified,16.69,0,2,,8,0,26722,83.2,15,18,2011,12,Thu,0,7.949209154,RENT,0
0.08978804,0.148082104,3600, 36 months,127.09,D,6,45000,verified,22.05,0,0,,6,0,7947,99.3,22,7,2011,12,Thu,0,7.623375315,RENT,0
0.154616848,0.14688367,21000, 36 months,712.54,C,10,103000,verified,12.41,0,1,,8,0,22431,86.2,31,15,2011,12,Thu,0,8.108497063,MORTGAGE,0
0.257968712,0.10224708,7000, 36 months,240.17,C,2,42000,not verified,11.09,0,1,,12,0,1086,9.3,19,4,2011,12,Thu,0,7.700985918,RENT,0
0.193792061,0.17052967,15000, 36 months,469.36,A,1,35000,verified,17.73,0,0,64,6,0,11550,61.3,23,11,2011,12,Thu,0,7.327609125,RENT,0
0.145917706,0.199741145,2250, 36 months,76.35,C,6,16000,verified,18.75,0,0,34,7,0,7528,61.2,14,11,2011,12,Thu,0,7.041286672,RENT,0
0.153723691,0.158935252,17050, 36 months,569.74,B,10,53000,verified,23.64,0,1,42,8,0,17414,59.4,28,16,2011,12,Thu,0,7.545842682,MORTGAGE,0
0.1198656,0.120523063,3250, 36 months,108.6,B,0,16000,verified,19.13,0,2,,12,0,9422,70.8,30,12,2011,12,Thu,0,6.27914662,RENT,0
0.138657348,0.164596544,7000, 36 months,219.04,A,4,38400,not verified,9.34,0,1,,7,0,6736,26.5,10,6,2011,12,Thu,0,8.253227646,MORTGAGE,0
0.151030079,0.143296901,24000, 36 months,793.83,B,3,80000,verified,13.26,0,1,,8,0,23236,66.4,33,13,2011,12,Thu,0,7.793274352,MORTGAGE,0
0.121148787,0.100632775,22750, 36 months,722.39,A,6,65000,verified,10.45,0,1,,7,0,23869,52.8,32,11,2011,12,Thu,0,7.616406646,OTHER,0
0.121658406,0.131648201,12000, 36 months,381.04,A,10,70000,not verified,6.02,0,0,33,9,0,12411,50,31,10,2011,12,Thu,0,7.722263317,RENT,0
0.191187719,0.164570133,30000, 36 months,977.2,B,7,175000,verified,17.15,0,1,,12,0,26103,56.9,47,18,2011,12,Thu,0,8.222393651,MORTGAGE,0
0.195168473,0.224734998,1200, 36 months,40.26,B,8,34000,not verified,13.41,0,1,,6,0,9040,94.2,30,11,2011,12,Thu,0,7.032918422,RENT,0
0.206308869,0.216298664,10500, 36 months,365.38,C,10,60000,verified,9.92,0,1,58,7,0,15905,80.7,13,21,2011,12,Thu,0,8.437150484,RENT,0
0.174263031,0.171171618,15000, 60 months,374.97,D,1,75000,not verified,16.21,0,0,,9,0,10219,74.9,18,6,2011,12,Thu,0,8.334871635,OTHER,0
0.138466457,0.139123921,14000, 60 months,209.98,B,6,73000,not verified,18.84,0,0,,10,0,37924,52,20,18,2011,12,Thu,0,8.202482447,MORTGAGE,0
0.141098408,0.156809697,15000, 36 months,501.23,B,7,61000,verified,17.35,0,0,,5,0,11926,86.4,14,6,2011,12,Thu,0,8.379571814,MORTGAGE,0
0.162439821,0.127381079,2400, 36 months,82.35,C,1,25000,not verified,17.71,1,2,2,14,0,3096,35.2,25,6,2011,12,Thu,0,6.907755279,OTHER,0
0.118589322,0.155534907,5900, 36 months,197.16,B,2,14400,verified,6.17,0,1,,4,0,5153,46.4,9,5,2011,12,Thu,0,7.377758908,RENT,0
0.128453384,0.192575304,5000, 36 months,165.38,B,6,70000,verified,13.78,0,1,,13,0,5529,36.1,16,5,2011,12,Thu,0,8.383661799,RENT,0
0.20007718,0.174862797,12600, 60 months,294.95,C,10,43200,verified,18.61,0,3,25,9,0,13924,52.5,19,11,2011,12,Thu,0,7.729156795,RENT,0
0.168477199,0.141859613,20000, 36 months,661.52,B,1,125000,verified,14.95,0,2,,12,0,26179,56.8,31,12,2011,12,Thu,0,8.302081812,MORTGAGE,0
0.062744401,0.117059615,18000, 36 months,563.23,A,10,80000,verified,20.05,0,1,,8,0,29104,78.4,18,15,2011,12,Thu,0,8.399410156,MORTGAGE,0
0.132164703,0.093385378,19200, 36 months,682.34,D,0,87500,verified,13.56,0,2,,17,0,22854,73.7,35,8,2011,12,Thu,0,7.824046011,RENT,0
0.20452402,0.181261629,25000, 60 months,607.43,C,10,80000,verified,4.71,0,2,,5,0,20789,87.8,13,20,2011,12,Thu,0,8.724832556,OTHER,0
0.207287164,0.167588369,10000, 36 months,304.36,A,7,70000,verified,12.29,0,0,,9,0,5844,12.8,18,8,2011,12,Thu,0,8.265878763,MORTGAGE,0
0.165584961,0.14506895,23000, 36 months,741.18,B,9,63208,verified,19.61,0,0,,6,0,19843,38.5,30,22,2011,12,Thu,0,7.652988773,RENT,0
0.103687148,0.193189515,10000, 36 months,325.74,B,6,45500,verified,8.78,0,0,,7,0,10802,86.4,14,11,2011,12,Thu,0,8.086410275,MORTGAGE,0
0.166702674,0.175130549,16000, 60 months,353.58,B,4,48000,verified,10.75,0,0,,8,0,18163,71.2,28,11,2011,12,Thu,0,7.44675178,MORTGAGE,0
0.1453678,0.180370125,5600, 36 months,177.82,A,0,19200,not verified,13.19,0,2,,9,0,4095,12.8,14,31,2011,12,Thu,0,7.223608228,RENT,0
0.174751998,0.153937611,4800, 36 months,146.1,A,3,35000,verified,14.61,0,0,,9,0,7263,15.1,21,23,2011,12,Thu,0,7.418580903,OTHER,0
0.11747422,0.127464014,10000, 36 months,330.76,B,5,29406,verified,10.41,0,0,,5,0,8692,82.5,17,7,2011,12,Thu,0,7.45574067,RENT,0
0.139429126,0.118913114,2200, 36 months,70.9,B,8,26004,verified,14.95,0,0,,3,0,3820,61.6,7,8,2011,12,Thu,0,8.220095502,RENT,0
0.123433755,0.185980332,24000, 36 months,805.08,B,1,120000,verified,13.9,0,0,,9,0,27314,83.3,14,5,2011,12,Thu,0,9.056189692,RENT,0
0.150526546,0.188177878,16000, 36 months,500.65,A,0,110000,not verified,8.69,0,2,,17,0,17043,16.2,26,14,2011,12,Thu,0,8.350139107,MORTGAGE,0
0.150214575,0.212108331,10000, 36 months,322.25,B,10,34000,verified,17.51,0,1,,10,0,12937,70.7,22,12,2011,12,Thu,0,7.34307335,RENT,0
0.134292994,0.136051425,10625, 36 months,364.54,C,10,26500,not verified,15.49,0,1,,6,0,5872,80.4,14,13,2011,12,Thu,0,7.545842682,RENT,0
0.078036927,0.131251172,9600, 36 months,331.15,C,2,40000,verified,5.2,0,1,24,8,0,5271,75.3,10,6,2011,12,Thu,0,8.29404964,RENT,0
0.184578715,0.159364332,12000, 36 months,381.04,A,6,100000,not verified,12.94,0,0,,9,0,10576,57.2,20,10,2011,12,Thu,0,8.517193191,RENT,0
0.173619006,0.148404623,18000, 36 months,644.18,D,10,80000,verified,21.43,0,1,,18,0,21980,63.7,28,17,2011,12,Thu,0,7.957577403,RENT,0
0.100429849,0.11792789,10000, 36 months,322.25,B,3,50000,verified,9.1,0,0,,9,0,13020,37.5,11,6,2011,12,Thu,0,8.421883012,RENT,0
0.171435372,0.163702193,10000, 36 months,322.25,B,10,75000,not verified,11.23,0,1,47,10,0,9105,61.9,22,24,2011,12,Thu,0,8.134200939,RENT,0
0.204481385,0.209692946,26000, 36 months,808.89,A,8,105000,verified,15.3,0,0,,8,0,15093,78.6,33,11,2011,12,Thu,0,8.065208068,MORTGAGE,0
0.154799614,0.164789409,10400, 60 months,289.32,F,3,72000,verified,8.82,0,0,,8,0,9334,99.3,9,6,2011,12,Thu,0,8.987196821,MORTGAGE,0
0.125096885,0.125754349,10000, 36 months,307.04,A,2,65000,verified,7.16,0,1,,7,0,46667,33.5,24,33,2011,12,Thu,0,7.904088719,MORTGAGE,0
0.195107029,0.1667562,12000, 60 months,276.06,C,9,55000,not verified,14.49,0,2,,8,0,18622,50.1,16,9,2011,12,Thu,0,8.142499742,RENT,0
0.116612897,0.126602692,19075, 60 months,486.98,D,0,48000,verified,21.2,0,1,,9,0,20306,70.8,19,11,2011,12,Thu,0,7.834517311,RENT,0
0.122025941,0.146231895,20000, 36 months,661.52,B,2,55000,verified,23.89,0,3,,9,0,19037,54.9,14,11,2011,12,Thu,0,8.276031135,MORTGAGE,0
0.185794506,0.160580124,24000, 36 months,750.97,A,4,65000,verified,22.12,0,0,,12,0,11383,41.4,20,8,2011,12,Thu,0,8.086410275,RENT,0
0.136649292,0.139902759,17200, 60 months,429.97,D,9,55000,verified,23.76,0,1,,14,0,18467,89,38,16,2011,12,Thu,0,7.277502304,MORTGAGE,0
0.096204465,0.093356357,15000, 36 months,476.3,A,3,75000,verified,21.6,0,1,43,10,0,5581,46.9,23,12,2011,12,Thu,0,8.089749177,MORTGAGE,0
0.149914001,0.181954772,8400, 36 months,289.76,C,0,30000,verified,15.84,0,1,,19,0,11568,73.3,24,5,2011,12,Thu,0,7.13089883,RENT,0
0.103712243,0.132693282,16000, 36 months,562.2,C,10,60000,verified,7.7,0,3,,8,0,9822,86.4,10,5,2011,12,Thu,0,8.699514748,MORTGAGE,0
0.148021518,0.173960714,15000, 36 months,514.64,C,3,35000,verified,12.58,0,1,,6,0,5615,92,11,23,2011,12,Thu,0,8.065208068,MORTGAGE,0
0.182870982,0.14781224,20675, 60 months,290.44,C,2,81800,verified,17.85,0,0,,9,0,24645,61.2,20,11,2011,12,Thu,0,8.316300249,MORTGAGE,0
0.111722229,0.137661426,13225, 36 months,443.64,B,5,65000,verified,23.48,0,1,,11,0,17982,86.5,29,12,2011,12,Thu,0,7.714846719,MORTGAGE,0
0.149471192,0.194294796,16400, 60 months,409.97,D,5,61500,verified,12.51,0,1,,6,0,14906,72.3,11,11,2011,12,Thu,0,8.628897181,RENT,0
0.151875387,0.177824591,10075, 36 months,336.66,B,2,46000,verified,18.63,0,3,,8,0,17072,55.9,21,11,2011,12,Thu,0,7.691874238,MORTGAGE,0
0.198011742,0.172797359,10000, 36 months,343.09,C,0,62000,verified,20.94,0,2,,15,0,20159,62.7,33,19,2011,12,Thu,0,7.538382103,RENT,0
0.154136542,0.154794006,14000, 36 months,467.82,B,4,88000,not verified,9.63,0,1,,11,0,11271,70.9,22,18,2011,12,Thu,0,8.29404964,MORTGAGE,0
0.129095385,0.103881003,13000, 36 months,418.93,B,10,50000,not verified,17.3,0,1,,13,0,18246,30.7,25,10,2011,12,Thu,0,7.60090246,RENT,0
0.135024086,0.171969672,15000, 36 months,496.14,B,6,75000,verified,11.7,0,0,,6,0,6622,79.8,8,6,2011,12,Thu,0,9.145801851,RENT,0
0.150266729,0.160140283,9350, 36 months,290.89,A,5,100000,verified,10,0,0,,11,0,16358,69.4,32,15,2011,12,Thu,0,8.047189562,MORTGAGE,0
0.338397825,0.237176235,30000, 60 months,487.24,E,10,110000,verified,23.21,0,1,,17,0,26101,56.3,60,22,2011,12,Thu,0,7.513891083,MORTGAGE,0
0.146422092,0.1159994,18225, 36 months,609,B,4,40000,not verified,19.65,0,0,,9,0,27064,87.9,24,15,2011,12,Thu,0,7.418580903,RENT,0
0.166665111,0.141450728,18000, 60 months,430.78,C,2,50000,verified,15.31,0,1,,16,0,15940,73.5,55,12,2011,12,Thu,0,6.812445099,MORTGAGE,0
0.149715359,0.153546882,3600, 36 months,110.54,A,8,88824,not verified,11.75,0,0,,8,0,17137,69.5,28,14,2011,12,Thu,0,8.062207653,MORTGAGE,0
0.176706479,0.186043452,29000, 60 months,625.49,B,10,180000,verified,3.9,0,0,,12,0,55964,68.5,21,21,2011,12,Thu,0,9.056189692,MORTGAGE,0
0.160658697,0.217358393,5000, 36 months,176.51,D,10,40000,not verified,9.57,1,1,12,9,0,7470,92.2,13,10,2011,12,Thu,0,8.031685376,OTHER,0
0.117473689,0.096957678,6400, 36 months,225.93,D,10,50000,not verified,22.63,0,2,,20,0,16031,58.7,33,10,2011,12,Thu,0,7.323270723,RENT,0
0.145590995,0.110532253,35000, 36 months,1111.37,A,3,114054,verified,16.18,0,0,,9,0,28409,60.8,26,21,2011,12,Thu,0,8.386330761,MORTGAGE,0
0.104049174,0.129988371,18000, 36 months,580.05,B,6,70000,verified,22.51,0,1,,12,0,14966,66.8,24,6,2011,12,Thu,0,7.978196691,MORTGAGE,0
0.154934482,0.13441847,8075, 60 months,224.64,F,10,35000,verified,10.73,0,2,26,3,0,0,0,24,17,2011,12,Thu,0,7.28504951,MORTGAGE,0
0.10926975,0.112523216,5000, 36 months,171.55,C,5,61400,not verified,21.71,0,1,,11,0,16624,93.1,26,12,2011,12,Thu,0,7.767068576,MORTGAGE,0
0.098248683,0.16079526,7200, 36 months,232.02,B,1,90000,not verified,8.59,0,0,,11,0,16754,49.9,12,5,2011,12,Thu,0,8.9226583,RENT,0
0.077472864,0.166975232,6600, 36 months,214.99,B,2,42000,not verified,10.11,0,0,,6,0,11338,93.7,8,7,2011,12,Thu,0,8.565983356,RENT,0
0.16468564,0.174675435,20000, 36 months,695.96,C,0,130000,verified,9.67,0,2,,17,0,26972,46.8,36,11,2011,12,Thu,0,8.191770791,RENT,0
